,year,gender,lat,lon,event,region,state,postal,freq,event_name
2505,2017,M,36.8529263,-75.97798499999999,3175,South,Virginia,VA,745,Shamrock
2506,2017,M,44.4758825,-73.21207199999999,3171,Northeast,Vermont,VT,1058,Vermont City
2507,2017,M,48.28829469999999,-122.6484205,3162,West,Washington,WA,84,Whidbey Island
2508,2018,F,33.4150485,-111.5495777,3213,West,Arizona,AZ,120,Lost Dutchman
2509,2018,F,34.7303688,-86.5861037,3202,South,Alabama,AL,334,Rocket City
2510,2018,F,36.8529263,-75.97798499999999,3175,South,Virginia,VA,574,Shamrock
2511,2018,F,44.4758825,-73.21207199999999,3171,Northeast,Vermont,VT,895,Vermont City
2512,2018,F,48.28829469999999,-122.6484205,3162,West,Washington,WA,80,Whidbey Island
2513,2018,M,33.4150485,-111.5495777,3213,West,Arizona,AZ,160,Lost Dutchman
2514,2018,M,34.7303688,-86.5861037,3202,South,Alabama,AL,580,Rocket City
2515,2018,M,36.8529263,-75.97798499999999,3175,South,Virginia,VA,839,Shamrock
2516,2018,M,44.4758825,-73.21207199999999,3171,Northeast,Vermont,VT,1033,Vermont City
2517,2018,M,48.28829469999999,-122.6484205,3162,West,Washington,WA,91,Whidbey Island
2518,2019,F,33.4150485,-111.5495777,3213,West,Arizona,AZ,150,Lost Dutchman
2519,2019,F,34.7303688,-86.5861037,3202,South,Alabama,AL,387,Rocket City
2520,2019,F,36.8529263,-75.97798499999999,3175,South,Virginia,VA,697,Shamrock
2521,2019,F,44.4758825,-73.21207199999999,3171,Northeast,Vermont,VT,831,Vermont City
2522,2019,M,33.4150485,-111.5495777,3213,West,Arizona,AZ,173,Lost Dutchman
2523,2019,M,34.7303688,-86.5861037,3202,South,Alabama,AL,629,Rocket City
2524,2019,M,36.8529263,-75.97798499999999,3175,South,Virginia,VA,927,Shamrock
2525,2019,M,44.4758825,-73.21207199999999,3171,Northeast,Vermont,VT,977,Vermont City
2526,1995,F,38.5787965,-122.5797054,3232,West,California,CA,401,Napa Valley
2527,1995,F,38.5815719,-121.4943996,3241,West,California,CA,930,Cal International
2528,1995,M,38.5787965,-122.5797054,3232,West,California,CA,870,Napa Valley
2529,1995,M,38.5815719,-121.4943996,3241,West,California,CA,2161,Cal International
2530,1996,F,38.5815719,-121.4943996,3241,West,California,CA,967,Cal International
2531,1996,M,38.5815719,-121.4943996,3241,West,California,CA,1588,Cal International
2532,1997,F,38.5815719,-121.4943996,3241,West,California,CA,964,Cal International
2533,1997,F,38.8799697,-77.1067698,3281,South,Virginia,VA,4298,Marine Corps
2534,1997,M,38.5815719,-121.4943996,3241,West,California,CA,1501,Cal International
2535,1997,M,38.8799697,-77.1067698,3281,South,Virginia,VA,9618,Marine Corps
2536,1998,F,38.5787965,-122.5797054,3232,West,California,CA,590,Napa Valley
2537,1998,F,38.5815719,-121.4943996,3241,West,California,CA,1006,Cal International
2538,1998,F,38.8799697,-77.1067698,3281,South,Virginia,VA,4598,Marine Corps
2539,1998,M,38.5787965,-122.5797054,3232,West,California,CA,864,Napa Valley
2540,1998,M,38.5815719,-121.4943996,3241,West,California,CA,1435,Cal International
2541,1998,M,38.8799697,-77.1067698,3281,South,Virginia,VA,8277,Marine Corps
2542,1999,F,33.1580933,-117.3505939,3225,West,California,CA,663,Carlsbad
2543,1999,F,38.5815719,-121.4943996,3241,West,California,CA,1087,Cal International
2544,1999,F,38.8799697,-77.1067698,3281,South,Virginia,VA,5224,Marine Corps
2545,1999,M,33.1580933,-117.3505939,3225,West,California,CA,1222,Carlsbad
2546,1999,M,38.5815719,-121.4943996,3241,West,California,CA,1595,Cal International
2547,1999,M,38.8799697,-77.1067698,3281,South,Virginia,VA,8433,Marine Corps
2548,2000,F,33.1580933,-117.3505939,3225,West,California,CA,696,Carlsbad
2549,2000,F,38.5787965,-122.5797054,3232,West,California,CA,583,Napa Valley
2550,2000,F,38.5815719,-121.4943996,3241,West,California,CA,1103,Cal International
2551,2000,F,40.8665166,-124.0828396,3252,West,California,CA,261,Avenue Of The Giants
2552,2000,M,33.1580933,-117.3505939,3225,West,California,CA,1130,Carlsbad
2553,2000,M,38.5787965,-122.5797054,3232,West,California,CA,808,Napa Valley
2554,2000,M,38.5815719,-121.4943996,3241,West,California,CA,1515,Cal International
2555,2000,M,40.8665166,-124.0828396,3252,West,California,CA,383,Avenue Of The Giants
2556,2001,F,33.1580933,-117.3505939,3225,West,California,CA,729,Carlsbad
2557,2001,F,38.5815719,-121.4943996,3241,West,California,CA,1127,Cal International
2558,2001,F,38.8799697,-77.1067698,3281,South,Virginia,VA,5592,Marine Corps
2559,2001,F,40.8665166,-124.0828396,3252,West,California,CA,267,Avenue Of The Giants
2560,2001,M,33.1580933,-117.3505939,3225,West,California,CA,1019,Carlsbad
2561,2001,M,38.5815719,-121.4943996,3241,West,California,CA,1547,Cal International
2562,2001,M,38.8799697,-77.1067698,3281,South,Virginia,VA,8370,Marine Corps
2563,2001,M,40.8665166,-124.0828396,3252,West,California,CA,360,Avenue Of The Giants
2564,2002,F,33.1580933,-117.3505939,3225,West,California,CA,719,Carlsbad
2565,2002,F,38.5787965,-122.5797054,3232,West,California,CA,719,Napa Valley
2566,2002,F,38.5815719,-121.4943996,3241,West,California,CA,970,Cal International
2567,2002,F,40.8665166,-124.0828396,3252,West,California,CA,337,Avenue Of The Giants
2568,2002,M,33.1580933,-117.3505939,3225,West,California,CA,1016,Carlsbad
2569,2002,M,38.5787965,-122.5797054,3232,West,California,CA,968,Napa Valley
2570,2002,M,38.5815719,-121.4943996,3241,West,California,CA,1584,Cal International
2571,2002,M,40.8665166,-124.0828396,3252,West,California,CA,398,Avenue Of The Giants
2572,2003,F,33.1580933,-117.3505939,3225,West,California,CA,719,Carlsbad
2573,2003,F,38.5787965,-122.5797054,3232,West,California,CA,799,Napa Valley
2574,2003,F,38.5815719,-121.4943996,3241,West,California,CA,1075,Cal International
2575,2003,F,38.8799697,-77.1067698,3281,South,Virginia,VA,5800,Marine Corps
2576,2003,F,40.8665166,-124.0828396,3252,West,California,CA,277,Avenue Of The Giants
2577,2003,M,33.1580933,-117.3505939,3225,West,California,CA,1054,Carlsbad
2578,2003,M,38.5787965,-122.5797054,3232,West,California,CA,920,Napa Valley
2579,2003,M,38.5815719,-121.4943996,3241,West,California,CA,1697,Cal International
2580,2003,M,38.8799697,-77.1067698,3281,South,Virginia,VA,9254,Marine Corps
2581,2003,M,40.8665166,-124.0828396,3252,West,California,CA,286,Avenue Of The Giants
2582,2004,F,33.1580933,-117.3505939,3225,West,California,CA,608,Carlsbad
2583,2004,F,38.5787965,-122.5797054,3232,West,California,CA,673,Napa Valley
2584,2004,F,38.5815719,-121.4943996,3241,West,California,CA,1129,Cal International
2585,2004,F,38.8799697,-77.1067698,3281,South,Virginia,VA,6203,Marine Corps
2586,2004,F,40.8665166,-124.0828396,3252,West,California,CA,231,Avenue Of The Giants
2587,2004,M,33.1580933,-117.3505939,3225,West,California,CA,862,Carlsbad
2588,2004,M,38.5787965,-122.5797054,3232,West,California,CA,862,Napa Valley
2589,2004,M,38.5815719,-121.4943996,3241,West,California,CA,1772,Cal International
2590,2004,M,38.8799697,-77.1067698,3281,South,Virginia,VA,9392,Marine Corps
2591,2004,M,40.8665166,-124.0828396,3252,West,California,CA,287,Avenue Of The Giants
2592,2005,F,33.1580933,-117.3505939,3225,West,California,CA,511,Carlsbad
2593,2005,F,38.5787965,-122.5797054,3232,West,California,CA,693,Napa Valley
2594,2005,F,38.5815719,-121.4943996,3241,West,California,CA,1194,Cal International
2595,2005,F,40.8665166,-124.0828396,3252,West,California,CA,218,Avenue Of The Giants
2596,2005,M,33.1580933,-117.3505939,3225,West,California,CA,756,Carlsbad
2597,2005,M,38.5787965,-122.5797054,3232,West,California,CA,898,Napa Valley
2598,2005,M,38.5815719,-121.4943996,3241,West,California,CA,2009,Cal International
2599,2005,M,40.8665166,-124.0828396,3252,West,California,CA,303,Avenue Of The Giants
2600,2006,F,33.1580933,-117.3505939,3225,West,California,CA,376,Carlsbad
2601,2006,F,38.5787965,-122.5797054,3232,West,California,CA,610,Napa Valley
2602,2006,F,38.5815719,-121.4943996,3241,West,California,CA,1441,Cal International
2603,2006,F,38.8799697,-77.1067698,3281,South,Virginia,VA,7793,Marine Corps
2604,2006,F,40.8665166,-124.0828396,3252,West,California,CA,155,Avenue Of The Giants
2605,2006,M,33.1580933,-117.3505939,3225,West,California,CA,625,Carlsbad
2606,2006,M,38.5787965,-122.5797054,3232,West,California,CA,842,Napa Valley
2607,2006,M,38.5815719,-121.4943996,3241,West,California,CA,2275,Cal International
2608,2006,M,38.8799697,-77.1067698,3281,South,Virginia,VA,12523,Marine Corps
2609,2006,M,40.8665166,-124.0828396,3252,West,California,CA,185,Avenue Of The Giants
2610,2007,F,33.1580933,-117.3505939,3225,West,California,CA,383,Carlsbad
2611,2007,F,38.5787965,-122.5797054,3232,West,California,CA,470,Napa Valley
2612,2007,F,38.5815719,-121.4943996,3241,West,California,CA,1893,Cal International
2613,2007,F,38.8799697,-77.1067698,3281,South,Virginia,VA,7659,Marine Corps
2614,2007,F,40.8665166,-124.0828396,3252,West,California,CA,128,Avenue Of The Giants
2615,2007,M,33.1580933,-117.3505939,3225,West,California,CA,681,Carlsbad
2616,2007,M,38.5787965,-122.5797054,3232,West,California,CA,756,Napa Valley
2617,2007,M,38.5815719,-121.4943996,3241,West,California,CA,2808,Cal International
2618,2007,M,38.8799697,-77.1067698,3281,South,Virginia,VA,12295,Marine Corps
2619,2007,M,40.8665166,-124.0828396,3252,West,California,CA,180,Avenue Of The Giants
2620,2008,F,33.1580933,-117.3505939,3225,West,California,CA,327,Carlsbad
2621,2008,F,38.5787965,-122.5797054,3232,West,California,CA,748,Napa Valley
2622,2008,F,38.5815719,-121.4943996,3241,West,California,CA,2167,Cal International
2623,2008,F,38.8799697,-77.1067698,3281,South,Virginia,VA,7027,Marine Corps
2624,2008,F,40.8665166,-124.0828396,3252,West,California,CA,94,Avenue Of The Giants
2625,2008,M,33.1580933,-117.3505939,3225,West,California,CA,538,Carlsbad
2626,2008,M,38.5787965,-122.5797054,3232,West,California,CA,1011,Napa Valley
2627,2008,M,38.5815719,-121.4943996,3241,West,California,CA,2972,Cal International
2628,2008,M,38.8799697,-77.1067698,3281,South,Virginia,VA,10964,Marine Corps
2629,2008,M,40.8665166,-124.0828396,3252,West,California,CA,184,Avenue Of The Giants
2630,2009,F,33.1580933,-117.3505939,3225,West,California,CA,427,Carlsbad
2631,2009,F,38.5787965,-122.5797054,3232,West,California,CA,806,Napa Valley
2632,2009,F,38.5815719,-121.4943996,3241,West,California,CA,2366,Cal International
2633,2009,F,38.8799697,-77.1067698,3281,South,Virginia,VA,8109,Marine Corps
2634,2009,F,40.8665166,-124.0828396,3252,West,California,CA,170,Avenue Of The Giants
2635,2009,M,33.1580933,-117.3505939,3225,West,California,CA,683,Carlsbad
2636,2009,M,38.5787965,-122.5797054,3232,West,California,CA,1029,Napa Valley
2637,2009,M,38.5815719,-121.4943996,3241,West,California,CA,3426,Cal International
2638,2009,M,38.8799697,-77.1067698,3281,South,Virginia,VA,12685,Marine Corps
2639,2009,M,40.8665166,-124.0828396,3252,West,California,CA,230,Avenue Of The Giants
2640,2010,F,33.1580933,-117.3505939,3225,West,California,CA,487,Carlsbad
2641,2010,F,38.5787965,-122.5797054,3232,West,California,CA,766,Napa Valley
2642,2010,F,38.5815719,-121.4943996,3241,West,California,CA,2526,Cal International
2643,2010,F,38.8799697,-77.1067698,3281,South,Virginia,VA,8412,Marine Corps
2644,2010,F,40.8665166,-124.0828396,3252,West,California,CA,193,Avenue Of The Giants
2645,2010,M,33.1580933,-117.3505939,3225,West,California,CA,694,Carlsbad
2646,2010,M,38.5787965,-122.5797054,3232,West,California,CA,969,Napa Valley
2647,2010,M,38.5815719,-121.4943996,3241,West,California,CA,3285,Cal International
2648,2010,M,38.8799697,-77.1067698,3281,South,Virginia,VA,13021,Marine Corps
2649,2010,M,40.8665166,-124.0828396,3252,West,California,CA,222,Avenue Of The Giants
2650,2011,F,33.1580933,-117.3505939,3225,West,California,CA,471,Carlsbad
2651,2011,F,38.5787965,-122.5797054,3232,West,California,CA,834,Napa Valley
2652,2011,F,38.5815719,-121.4943996,3241,West,California,CA,2460,Cal International
2653,2011,F,38.8799697,-77.1067698,3281,South,Virginia,VA,8370,Marine Corps
2654,2011,F,40.8665166,-124.0828396,3252,West,California,CA,239,Avenue Of The Giants
2655,2011,M,33.1580933,-117.3505939,3225,West,California,CA,671,Carlsbad
2656,2011,M,38.5787965,-122.5797054,3232,West,California,CA,933,Napa Valley
2657,2011,M,38.5815719,-121.4943996,3241,West,California,CA,3212,Cal International
2658,2011,M,38.8799697,-77.1067698,3281,South,Virginia,VA,12222,Marine Corps
2659,2011,M,40.8665166,-124.0828396,3252,West,California,CA,306,Avenue Of The Giants
2660,2012,F,33.1580933,-117.3505939,3225,West,California,CA,485,Carlsbad
2661,2012,F,38.5787965,-122.5797054,3232,West,California,CA,855,Napa Valley
2662,2012,F,38.5815719,-121.4943996,3241,West,California,CA,2791,Cal International
2663,2012,F,38.8799697,-77.1067698,3281,South,Virginia,VA,9663,Marine Corps
2664,2012,F,40.8665166,-124.0828396,3252,West,California,CA,209,Avenue Of The Giants
2665,2012,M,33.1580933,-117.3505939,3225,West,California,CA,696,Carlsbad
2666,2012,M,38.5787965,-122.5797054,3232,West,California,CA,941,Napa Valley
2667,2012,M,38.5815719,-121.4943996,3241,West,California,CA,3327,Cal International
2668,2012,M,38.8799697,-77.1067698,3281,South,Virginia,VA,13226,Marine Corps
2669,2012,M,40.8665166,-124.0828396,3252,West,California,CA,237,Avenue Of The Giants
2670,2013,F,33.1580933,-117.3505939,3225,West,California,CA,589,Carlsbad
2671,2013,F,38.5787965,-122.5797054,3232,West,California,CA,860,Napa Valley
2672,2013,F,38.5815719,-121.4943996,3241,West,California,CA,2762,Cal International
2673,2013,F,38.8799697,-77.1067698,3281,South,Virginia,VA,9614,Marine Corps
2674,2013,F,40.8665166,-124.0828396,3252,West,California,CA,217,Avenue Of The Giants
2675,2013,M,33.1580933,-117.3505939,3225,West,California,CA,827,Carlsbad
2676,2013,M,38.5787965,-122.5797054,3232,West,California,CA,891,Napa Valley
2677,2013,M,38.5815719,-121.4943996,3241,West,California,CA,3352,Cal International
2678,2013,M,38.8799697,-77.1067698,3281,South,Virginia,VA,13200,Marine Corps
2679,2013,M,40.8665166,-124.0828396,3252,West,California,CA,290,Avenue Of The Giants
2680,2014,F,33.1580933,-117.3505939,3225,West,California,CA,576,Carlsbad
2681,2014,F,38.5787965,-122.5797054,3232,West,California,CA,955,Napa Valley
2682,2014,F,38.5815719,-121.4943996,3241,West,California,CA,2515,Cal International
2683,2014,F,38.8799697,-77.1067698,3281,South,Virginia,VA,8066,Marine Corps
2684,2014,F,40.8665166,-124.0828396,3252,West,California,CA,310,Avenue Of The Giants
2685,2014,M,33.1580933,-117.3505939,3225,West,California,CA,836,Carlsbad
2686,2014,M,38.5787965,-122.5797054,3232,West,California,CA,788,Napa Valley
2687,2014,M,38.5815719,-121.4943996,3241,West,California,CA,3141,Cal International
2688,2014,M,38.8799697,-77.1067698,3281,South,Virginia,VA,10736,Marine Corps
2689,2014,M,40.8665166,-124.0828396,3252,West,California,CA,317,Avenue Of The Giants
2690,2015,F,33.1580933,-117.3505939,3225,West,California,CA,508,Carlsbad
2691,2015,F,38.5787965,-122.5797054,3232,West,California,CA,897,Napa Valley
2692,2015,F,38.5815719,-121.4943996,3241,West,California,CA,2561,Cal International
2693,2015,F,38.8799697,-77.1067698,3281,South,Virginia,VA,9736,Marine Corps
2694,2015,F,40.8665166,-124.0828396,3252,West,California,CA,243,Avenue Of The Giants
2695,2015,M,33.1580933,-117.3505939,3225,West,California,CA,585,Carlsbad
2696,2015,M,38.5787965,-122.5797054,3232,West,California,CA,976,Napa Valley
2697,2015,M,38.5815719,-121.4943996,3241,West,California,CA,2980,Cal International
2698,2015,M,38.8799697,-77.1067698,3281,South,Virginia,VA,12275,Marine Corps
2699,2015,M,40.8665166,-124.0828396,3252,West,California,CA,260,Avenue Of The Giants
2700,2016,F,33.1580933,-117.3505939,3225,West,California,CA,448,Carlsbad
2701,2016,F,38.5787965,-122.5797054,3232,West,California,CA,792,Napa Valley
2702,2016,F,38.5815719,-121.4943996,3241,West,California,CA,2783,Cal International
2703,2016,F,40.8665166,-124.0828396,3252,West,California,CA,248,Avenue Of The Giants
2704,2016,M,33.1580933,-117.3505939,3225,West,California,CA,609,Carlsbad
2705,2016,M,38.5787965,-122.5797054,3232,West,California,CA,930,Napa Valley
2706,2016,M,38.5815719,-121.4943996,3241,West,California,CA,3264,Cal International
2707,2016,M,40.8665166,-124.0828396,3252,West,California,CA,263,Avenue Of The Giants
2708,2017,F,33.1580933,-117.3505939,3225,West,California,CA,377,Carlsbad
2709,2017,F,38.5787965,-122.5797054,3232,West,California,CA,567,Napa Valley
2710,2017,F,38.5815719,-121.4943996,3241,West,California,CA,3196,Cal International
2711,2017,F,38.8799697,-77.1067698,3281,South,Virginia,VA,8517,Marine Corps
2712,2017,F,40.8665166,-124.0828396,3252,West,California,CA,197,Avenue Of The Giants
2713,2017,M,33.1580933,-117.3505939,3225,West,California,CA,524,Carlsbad
2714,2017,M,38.5787965,-122.5797054,3232,West,California,CA,703,Napa Valley
2715,2017,M,38.5815719,-121.4943996,3241,West,California,CA,3590,Cal International
2716,2017,M,38.8799697,-77.1067698,3281,South,Virginia,VA,10212,Marine Corps
2717,2017,M,40.8665166,-124.0828396,3252,West,California,CA,207,Avenue Of The Giants
2718,2018,F,33.1580933,-117.3505939,3225,West,California,CA,320,Carlsbad
2719,2018,F,38.5787965,-122.5797054,3232,West,California,CA,633,Napa Valley
2720,2018,F,38.5815719,-121.4943996,3241,West,California,CA,3600,Cal International
2721,2018,F,40.8665166,-124.0828396,3252,West,California,CA,151,Avenue Of The Giants
2722,2018,M,33.1580933,-117.3505939,3225,West,California,CA,448,Carlsbad
2723,2018,M,38.5787965,-122.5797054,3232,West,California,CA,740,Napa Valley
2724,2018,M,38.5815719,-121.4943996,3241,West,California,CA,3977,Cal International
2725,2018,M,40.8665166,-124.0828396,3252,West,California,CA,199,Avenue Of The Giants
2726,2019,F,33.1580933,-117.3505939,3225,West,California,CA,289,Carlsbad
2727,2019,F,38.5787965,-122.5797054,3232,West,California,CA,530,Napa Valley
2728,2019,F,38.5815719,-121.4943996,3241,West,California,CA,3208,Cal International
2729,2019,F,40.8665166,-124.0828396,3252,West,California,CA,167,Avenue Of The Giants
2730,2019,M,33.1580933,-117.3505939,3225,West,California,CA,486,Carlsbad
2731,2019,M,38.5787965,-122.5797054,3232,West,California,CA,708,Napa Valley
2732,2019,M,38.5815719,-121.4943996,3241,West,California,CA,4002,Cal International
2733,2019,M,40.8665166,-124.0828396,3252,West,California,CA,176,Avenue Of The Giants
2734,1995,F,30.4382559,-84.28073289999999,3298,South,Florida,FL,23,Tallahassee
2735,1995,F,34.9489645,-85.2569,3314,South,Georgia,GA,44,Chickamauga Battlefield
2736,1995,M,30.4382559,-84.28073289999999,3298,South,Florida,FL,92,Tallahassee
2737,1995,M,34.9489645,-85.2569,3314,South,Georgia,GA,239,Chickamauga Battlefield
2738,1995,M,38.8799697,-77.1067698,3281,South,Virginia,VA,14695,Marine Corps
2739,1996,F,30.4382559,-84.28073289999999,3298,South,Florida,FL,13,Tallahassee
2740,1996,F,34.9489645,-85.2569,3314,South,Georgia,GA,56,Chickamauga Battlefield
2741,1996,M,30.4382559,-84.28073289999999,3298,South,Florida,FL,58,Tallahassee
2742,1996,M,34.9489645,-85.2569,3314,South,Georgia,GA,116,Chickamauga Battlefield
2743,1997,F,34.9489645,-85.2569,3314,South,Georgia,GA,43,Chickamauga Battlefield
2744,1997,M,34.9489645,-85.2569,3314,South,Georgia,GA,243,Chickamauga Battlefield
2745,1998,F,34.9489645,-85.2569,3314,South,Georgia,GA,81,Chickamauga Battlefield
2746,1998,M,34.9489645,-85.2569,3314,South,Georgia,GA,240,Chickamauga Battlefield
2747,1999,F,30.4382559,-84.28073289999999,3298,South,Florida,FL,9,Tallahassee
2748,1999,F,34.9489645,-85.2569,3314,South,Georgia,GA,47,Chickamauga Battlefield
2749,1999,M,30.4382559,-84.28073289999999,3298,South,Florida,FL,66,Tallahassee
2750,1999,M,34.9489645,-85.2569,3314,South,Georgia,GA,198,Chickamauga Battlefield
2751,2000,F,30.4382559,-84.28073289999999,3298,South,Florida,FL,6,Tallahassee
2752,2000,F,34.9489645,-85.2569,3314,South,Georgia,GA,57,Chickamauga Battlefield
2753,2000,M,30.4382559,-84.28073289999999,3298,South,Florida,FL,39,Tallahassee
2754,2000,M,34.9489645,-85.2569,3314,South,Georgia,GA,220,Chickamauga Battlefield
2755,2001,F,34.9489645,-85.2569,3314,South,Georgia,GA,74,Chickamauga Battlefield
2756,2001,M,34.9489645,-85.2569,3314,South,Georgia,GA,188,Chickamauga Battlefield
2757,2002,F,30.4382559,-84.28073289999999,3298,South,Florida,FL,14,Tallahassee
2758,2002,F,34.9489645,-85.2569,3314,South,Georgia,GA,48,Chickamauga Battlefield
2759,2002,M,30.4382559,-84.28073289999999,3298,South,Florida,FL,44,Tallahassee
2760,2002,M,34.9489645,-85.2569,3314,South,Georgia,GA,198,Chickamauga Battlefield
2761,2003,F,25.7616798,-80.1917902,3294,South,Florida,FL,461,Miami
